188704,189966,2659
188616,188843,286
188862,188730,584
188457,187630,360
188743,187342,689
188165,189230,360
187790,187674,732
187444,189684,570
188800,188645,420
187348,189139,900
187421,133022,1140
188544,188453,346
188864,188785,180
188612,188837,129
188496,188865,545
188431,189049,720
188767,188806,240
189093,186940,480
189345,189173,360
189077,188482,444
187452,187468,240
186993,190705,386
188771,188652,650
186233,188554,840
188715,188731,240
187429,188844,1140
189242,187640,1769
188426,187526,835
187464,188612,960
188663,188623,600
186351,187515,324
188872,188832,135
188447,189041,480
188636,188460,480
187287,188688,840
188565,188312,660
186676,190163,480
188726,188414,831
186209,186395,300
186236,189912,598
187360,189738,288
187334,188673,780
188388,187831,600
188451,188518,189
188857,186195,960
187454,188488,390
189137,186940,1143
141628,186563,681
187401,188854,1080
190334,187382,840
187443,188457,180
189796,187522,564
187495,189672,360
189134,189323,180
190017,197728,1080
187349,186623,1273
188445,187454,600
188470,189657,780
190113,187404,1080
188901,188696,382
188888,186945,517
187501,187062,819
188857,189335,300
187521,188738,403
187560,186990,360
188039,188316,480
187555,188733,480
190274,189899,420
187279,186359,720
188458,188389,240
188426,188414,223
190200,188022,1020
189907,186340,600
189759,190230,300
188671,186605,1218
188704,189966,2659
186342,187078,709
187494,188729,246
189431,189645,381
187361,188808,840
187307,187461,360
187297,189768,780
186213,187499,294
189137,187551,566
189748,188458,501
187287,188440,133
189173,189038,360
187401,189518,900
140997,140900,300
188614,188456,600
187424,186208,294
186309,190119,318
189741,190156,134
188134,188145,120
188467,189684,1080
188457,189096,460
187790,187661,600
188694,188848,480
188373,188435,240
188843,189120,85
188613,188860,555
189809,188391,720
187570,187517,388
189133,188902,213
188535,190401,1632
189665,186207,1012
189121,187287,757
209650,187318,1740
188616,188769,274
187308,187613,454
190307,186857,540
189907,190552,240
188798,189327,258
188623,188681,855
188373,188414,342
188632,188418,420
188431,189049,720
188393,187302,300
188745,187481,556
188484,188222,540
189128,189092,293
188624,187424,740
189912,190441,465
190222,190049,368
188762,187549,776
190099,189935,660
187351,189122,840
190334,187382,840
186335,188732,180
189893,187062,668
187308,187650,424
186940,189201,747
188632,189327,180
187299,188421,300
187501,187318,480
188888,187609,759
187463,187495,149
187487,188625,660
188388,189088,540
189367,188828,240
190061,190705,950
190104,190334,694
190334,187382,840
187534,189840,981
188413,187516,1020
190119,151890,2166
188826,188403,726
189322,188619,300
189759,187447,780
187427,188454,240
189951,188138,1260
189893,187062,668
187624,188407,240
190333,187456,960
189347,189081,471
190307,148714,2160
187518,188681,317
190280,190255,180
190551,190118,480
188876,190657,600
188620,187357,780
187356,186336,977
190280,186227,240
187307,188581,480
187518,190498,355
187357,187391,300
189937,190200,240
189329,188844,187
187444,189684,570
188853,189357,420
188640,186231,2190
190303,188854,1320
186308,190137,789
187360,190424,960
186230,188040,958
188718,187535,577
190276,140439,1860
188656,188627,480
188664,187429,329
189081,188791,720
186363,189443,346
186875,188613,487
188460,186209,1063
186308,187572,700
189094,189093,60
189912,190441,465
188751,190287,1560
188456,187425,231
187456,188649,660
188840,187490,767
188682,189409,362
188175,188160,300
188717,187490,302
187387,186195,45
188649,188745,898
188493,187548,780
187584,187010,411
189453,188719,553
187279,190274,1080
188209,187409,666
190197,190097,925
188616,188769,274
189244,189161,120
189932,188970,1500
188639,188872,480
189799,187431,494
188633,187307,720
188826,188615,207
188847,188827,240
187624,188407,240
186646,140618,737
187790,187674,732
188833,188874,180
189814,190167,303
188652,187550,240
187424,186208,294
189078,188818,1260
190047,186891,310
186386,189430,480
187525,187386,290
188447,188037,960
187424,186208,294
189142,187348,843
187497,187427,180
188941,187049,780
187287,188031,480
187501,189685,420
188418,187479,717
187790,187674,732
190202,189849,840
188652,188663,209
189335,187304,840
188601,188748,741
187317,187532,780
188661,188720,540
188485,187422,780
190202,189751,480
187487,188430,600
188767,188705,420
189145,186341,1014
187287,188628,656
188500,188857,737
186993,189331,1020
188622,188784,208
