187909,188229,1200
188608,189091,960
187483,189116,660
210950,187619,2640
194517,209650,1560
187287,188031,480
188134,188145,120
186874,189444,540
187429,188463,420
188656,188627,480
188619,188431,420
188790,189089,540
186212,190269,660
190169,190135,240
187624,187397,600
189097,187443,660
188640,189410,720
186209,189437,960
188696,189328,660
188148,188151,60
190334,187382,840
189122,187305,360
187486,188538,600
189096,133181,780
188606,188654,420
190280,190255,180
187337,187049,840
188824,188831,480
188847,188827,240
188729,188718,240
187290,189414,720
189111,189211,240
187501,189685,420
189745,190230,960
187399,188536,480
187495,189672,360
188418,188485,120
142202,141536,1560
188824,188780,360
188822,188671,420
189741,190270,540
188416,188418,0
188877,135129,840
188765,189122,360
187535,189027,1080
186943,188762,420
189121,188792,540
188765,187381,840
189937,190200,240
188651,141560,1620
188713,188630,480
189146,189343,420
186308,186352,420
188664,189657,840
187460,188622,600
189135,189610,1620
189172,189171,60
189434,190269,1260
187473,188606,300
188209,135291,420
187348,187516,300
186311,187499,540
187611,188159,360
188388,187849,660
190159,190338,300
189329,187907,1320
187504,188811,600
187497,187427,180
189150,189229,180
189174,188329,420
187461,186359,840
188600,187302,420
187428,187498,60
189444,186992,60
188206,188229,180
186875,189120,240
188388,188535,180
188528,187544,840
188312,188839,600
187486,188896,480
186317,188900,840
187475,187405,360
187557,187429,360
188826,188822,60
187401,189518,900
187306,188386,300
189740,187379,240
188894,186394,600
188444,188535,180
187500,188713,300
189742,190504,240
190333,190280,180
189092,187670,600
188584,188148,480
141022,187915,1440
190157,187360,360
187484,187400,180
188486,187569,1020
187522,187337,360
187790,187661,600
189898,190169,180
188445,187698,600
187404,188890,600
187392,187320,240
188427,187299,120
190223,188738,960
189173,189038,360
190264,188017,1740
189069,188465,720
189145,189234,540
188579,188482,300
186953,190241,480
187483,188677,240
186483,190287,900
190334,188167,1440
186411,189892,420
186315,187567,300
188462,188386,360
189742,187399,420
187278,189907,960
187624,187439,660
187360,188433,360
189906,187618,1440
187505,188836,1560
187617,187489,780
189108,188771,420
188418,188201,900
188594,189146,120
188432,188691,960
188385,188431,300
190048,187503,660
188621,187357,1200
187391,190025,1020
187496,189654,300
188696,188830,660
190139,187534,780
187427,188454,240
189907,189821,300
188790,187519,780
188444,188500,300
188431,189049,720
188607,188474,540
187619,188229,600
186987,190094,660
189113,188801,240
188901,188668,300
188614,188456,600
188467,189684,1080
188417,188366,180
190200,188477,1320
188450,188854,660
187644,187617,180
189681,189851,720
188673,187461,720
189244,189132,300
187464,188612,960
188816,188730,600
187475,188610,660
188630,188715,420
188775,188717,360
188374,188641,60
188416,188681,1380
188649,189884,1200
189078,188628,960
190128,188451,840
188518,188654,300
190333,144687,1680
188393,187302,300
189684,189415,1380
188840,187628,900
187397,190810,420
189093,186940,480
189950,190209,360
187487,187348,420
188431,188651,360
187334,189764,480
189409,190007,1500
189341,188840,300
188715,188731,240
187336,188408,600
188496,188876,960
189778,187351,420
187515,188447,660
190336,189840,420
187567,190501,420
189932,188970,1500
187382,188718,1560
189183,187469,780
188706,188477,600
190336,190303,240
189407,189669,240
187299,187473,360
187429,188854,480
187338,187399,120
187563,187383,660
190230,189442,1680
188489,188831,480
190272,190163,180
188672,186290,720
189367,188828,240
187557,187559,240
187471,187353,900
188603,187607,900
188486,188745,1320
189863,189022,1320
188639,188872,480
188494,188830,780
188826,190134,1320
187464,188481,420
189907,190552,240
188431,187660,540
187494,189446,1080
188489,188375,420
187608,188420,480
189759,186336,540
190169,186236,480
140628,190773,1500
188431,190137,660
186336,186965,480
188736,186678,720
189134,189323,180
190132,187433,300
188561,188645,420
187505,190051,960
187357,188454,360
189131,189320,151
187515,188525,840
188638,188539,540
189068,188534,900
186396,186400,60
188690,186538,720
187507,187499,240
189334,188675,540
187317,187402,420
189030,188595,300
188819,188704,300
187465,188367,360
186211,190121,240
188165,189230,360
188616,188630,120
188637,188665,480
188467,188448,240
190197,189638,360
189951,188138,1260
187509,188599,600
190078,187338,1620
189938,190278,300
189211,187865,360
187448,187418,240
188580,188419,240
188402,188375,180
190297,189175,960
189420,189755,600
188497,188631,420
188374,188495,360
188619,188584,180
189032,197499,840
188733,187371,1320
187303,188709,960
187501,187318,480
188447,188037,960
187421,188699,540
187479,187583,540
189321,189078,360
188487,186308,660
189091,188621,360
188090,188165,300
188472,187471,480
187401,187626,600
190508,187370,60
188751,190287,1560
189090,188791,480
188485,188433,180
188713,187490,540
187624,187389,1800
187333,189933,960
187299,188421,300
188713,188517,660
187361,188808,840
187305,187299,180
189120,188583,240
189907,186874,1620
189807,189941,300
187451,187307,360
187317,187532,780
186212,189138,900
189741,190029,960
188497,188637,420
187443,189411,720
188877,188898,240
190307,186857,540
188836,189328,180
188534,188376,240
190307,148714,2160
188712,188818,420
141567,187433,1740
187360,190276,720
188619,188497,360
188808,187461,1320
140579,144351,840
190156,189130,1080
187548,197877,1680
188409,188526,180
188500,189331,480
187307,188016,720
187421,133022,1140
189026,188811,480
188605,188828,300
188890,188894,120
188488,188584,360
187517,188410,720
188408,188520,120
189656,188869,900
189908,190086,420
189322,188619,300
190280,186227,240
187365,188043,900
194583,187505,1860
188374,188614,360
187609,188528,120
188632,189327,180
190275,188606,1320
190049,188663,900
189012,188811,600
188394,187291,240
186306,189658,480
187452,188862,840
188876,190657,600
189832,190203,120
190159,189866,240
190200,186718,660
187504,187495,180
188806,189089,300
187511,188759,660
190551,190118,480
188819,188682,960
188413,187516,1020
186340,187565,300
187475,188458,300
188485,187474,300
188693,189367,780
188615,188628,180
188491,188836,420
187501,190502,300
188373,188435,240
190169,189962,420
188039,188316,480
188608,188869,240
187470,189411,780
189787,190273,360
188416,187475,300
188488,187475,120
188891,187305,480
187351,189122,840
186991,189335,660
187624,189340,960
188632,188418,420
188715,189122,540
189119,186400,2100
187580,187512,840
189095,188629,180
187523,190160,300
189366,190330,1860
189127,188847,300
188718,188922,480
188372,187179,480
187657,187299,780
189320,189081,360
190054,209649,3060
189255,189173,420
188584,189324,360
188615,188526,420
190336,186434,720
188579,188843,600
188408,187485,600
187580,189935,720
190017,197728,1080
187287,188688,840
188454,188811,660
188864,188785,180
190243,190163,240
188832,187324,600
187628,188431,420
187508,188311,840
188663,188627,360
188808,188876,120
187538,188439,660
188862,190287,1500
187538,187384,300
189322,189120,240
187382,190425,1080
188715,188429,540
189162,188595,420
187516,190504,180
140754,189779,960
187429,188731,600
188894,187297,780
190199,189060,900
187306,188850,420
189332,189134,120
187574,189409,480
188499,188399,360
188735,190428,1440
186207,189057,1080
187563,190738,720
189078,188632,240
190307,187462,1080
189907,189770,420
187560,188683,300
189745,188409,720
188520,186874,480
187434,189343,720
189684,187585,480
188485,187422,780
186874,189279,960
187297,187613,120
188633,188916,780
187308,188455,60
187553,189050,720
188433,188408,180
188769,187466,840
189321,139400,1200
188448,187287,540
188472,188538,360
188433,186483,360
189030,187498,900
188726,188719,240
188376,187645,360
187442,190158,720
188733,190296,840
187617,187438,600
187548,188367,600
188483,189414,1320
187318,186224,540
190230,186944,540
190160,189844,360
186330,190181,420
189684,189080,1440
187065,188749,720
189898,189755,240
187308,188481,240
186290,187481,240
188470,189657,780
188415,189010,480
189907,186340,600
190200,188656,900
189434,187071,480
188466,188479,60
188210,188768,420
189906,190130,480
186342,186650,540
189307,188828,420
188447,187645,480
189327,188449,540
187578,187886,1080
187452,187468,240
188542,187547,540
188371,187485,780
190202,189849,840
188487,187392,840
188520,188638,480
188134,188107,180
189145,189115,300
187499,188632,720
189113,188632,180
188687,188493,1020
188735,189647,720
187428,186937,780
189335,189131,300
189121,188017,1080
187444,188451,180
188517,188368,240
189684,187601,960
187483,197914,900
187300,188533,300
189108,188733,600
189078,188818,1260
189335,187304,840
188827,188632,180
189081,188625,240
188681,188713,180
189684,186400,720
189907,187506,720
188649,187525,240
188744,186197,600
189816,187291,960
189068,188397,600
188636,188460,480
188662,188849,600
188484,188467,120
189143,186857,960
